seed_name,seed_smiles_used,smiles,dock_3fap,dock_7pqv,dock_sum,reward,r_dock,qed,sa,lip_viol,is_novel,depth,iter_idx,elapsed_sec
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1O[C@H]1CCOC1,-8,-7.6,-15.6,-0.015536757,-0.175383256,0.828892269653447,2,0,1,25,57,543.026
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)NC1CCOCC1,-8.6,-7.9,-16.5,0.02616261459236666,-0.122097943,0.8129700938385969,2.6,0,1,25,60,566.878
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1OCC(=O)N(C)C,-7.5,-7.5,-15,-0.046293962,-0.206910039,0.81933777611441,2.2,0,1,25,63,597.446
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N[C@@H]1CCOC1,-7.7,-7.5,-15.2,-0.036977546,-0.196978855,0.8002529831922163,2,0,1,26,64,626.925
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N2CCC[C@H]2CO,-7.8,-7.5,-15.3,-0.033388011,-0.191999394,0.812000206656566,2.2,0,1,26,68,679.016
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1-c1nccs1,-8,-7.7,-15.7,-0.011210987,-0.16863955,0.8039842042940423,2,0,1,25,71,700.82
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)N(C)C,-7.9,-7.1,-15,-0.047264151,-0.211970452,0.8460505894326813,2,0,1,25,73,711.203
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1OCC,-7.1,-6.6,-13.7,-0.108739375,-0.274987332,0.7780501352736195,2,0,1,25,82,801.228
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)NC1CC1,-8.1,-7.5,-15.6,-0.018525226,-0.176978863,0.8067147994986535,2,0,1,25,83,818.674
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1O[C@@H]1CCSC1,-7.7,-7.4,-15.1,-0.042740462,-0.203222153,0.7981965935146027,2,0,1,25,83,818.692
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C1OCCO1,-7.8,-7.2,-15,-0.048027218,-0.210642808,0.8425697285154173,2.2,0,1,26,84,840.796
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)CC,-7.2,-6.8,-14,-0.094956701,-0.260481291,0.7884392348635488,2,0,1,25,89,891.131
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1NC(=O)OC,-7.5,-7.4,-14.9,-0.050527557,-0.212984708,0.8124709471699337,2,0,1,26,90,899.745
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N[C@H]1CCS(=O)(=O)C1,-8.1,-8.3,-16.4,0.026641053303453704,-0.123527703,0.8136977608602598,2.4,0,1,26,93,944.946
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCO[C@@H](C)C1,-8.2,-7.9,-16.1,0.012443747650266901,-0.143971354,0.8492362572556196,2.2,0,1,26,96,987.29
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCN(CC)CC1,-7.8,-7.5,-15.3,-0.033720777,-0.191999394,0.8317362004574239,2.4,0,1,26,96,987.332
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C1CC1,-7.6,-7,-14.6,-0.068655957,-0.231673949,0.7937840431859192,2,0,1,26,96,987.367
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C(=O)CC,-7.6,-7.3,-14.9,-0.050952214,-0.214156498,0.8214702805217747,2,0,1,26,103,1053.731
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1Oc1cnccn1,-7.9,-7.9,-15.8,-0.003413113,-0.160128599,0.8304456722753616,2.2,0,1,25,106,1105.445
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)N1CCCC[C@@H]1C,-8.7,-8,-16.7,0.03788326426799349,-0.108723726,0.8084537221732081,2.6,0,1,25,106,1105.471
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1[C@H]1CN(C)CCO1,-8.5,-7.8,-16.3,0.020853355370223217,-0.135089936,0.8551838460122652,2.2,0,1,25,107,1120.93
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1C[C@H](C)OCC1(C)C,-8.5,-6.8,-15.3,-0.046670414,-0.202555839,0.806956917652534,2.6,0,1,25,108,1136.83
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCSC1=O,-7.9,-7.4,-15.3,-0.031498371,-0.193419698,0.832766326292192,2,0,1,26,111,1178.921
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1S(=O)(=O)c1cccs1,-8.3,-7.9,-16.2,0.012414542227675865,-0.138543543,0.8035226874846408,2.4,0,1,25,116,1218.742
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)NCC,-7.9,-7.2,-15.1,-0.044997374,-0.205897936,0.8003579177679059,2,0,1,25,116,1218.761
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1[S@](C)=O,-7.5,-6.9,-14.4,-0.074807552,-0.24179896,0.8360828214292962,2,0,1,25,127,1329.184
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)N1CCOCC1,-8.3,-8.2,-16.5,0.03741737848434428,-0.115791938,0.8681854236612199,2.4,0,1,25,128,1354.978
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCNC1=O,-7.9,-7.7,-15.6,-0.014023816,-0.173821483,0.8304257763692837,2,0,1,26,135,1407.812
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C(=O)c1ccoc1,-8.7,-7.8,-16.5,0.024462968937649574,-0.124228105,0.8160772374233224,2.6,0,1,26,135,1407.843
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C(C)C,-7.4,-7,-14.4,-0.077703142,-0.240789666,0.7817406157734684,2,0,1,26,148,1527.6
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1S(=O)(=O)C1CC1,-7.8,-7.2,-15,-0.046290424,-0.210642808,0.8428912685751999,2,0,1,25,151,1547.399
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C1CCOCC1,-8,-7.6,-15.6,-0.019861192,-0.175383256,0.816094222641741,2.4,0,1,25,173,1754.467
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C(=O)OC,-7.5,-7.1,-14.6,-0.063797778,-0.230574015,0.8490446001309649,2,0,1,26,174,1760.33
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1OCC#N,-7.1,-7.1,-14.2,-0.083153394,-0.249081811,0.8104931597319502,2,0,1,25,177,1776.997
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)S(C)(=O)=O,-7.8,-7,-14.8,-0.056494442,-0.222526339,0.8499078350359237,2,0,1,25,186,1844.863
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1O[C@@H]1CCOCC1,-7.7,-7.7,-15.4,-0.025783616,-0.184143461,0.8196295835196765,2.2,0,1,25,189,1858.57
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCOC(C)(C)C1,-8.2,-7.8,-16,0.0032241941912207334,-0.151165501,0.8345143197575563,2.4,0,1,25,190,1864.851
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C(=O)C1CC1,-7.5,-7.4,-14.9,-0.051252415,-0.212984708,0.8266056274446905,2.2,0,1,26,193,1884.872
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1C[C@H](C)O[C@@H](C)C1,-8.5,-7.6,-16.1,0.0046214055580537095,-0.149619541,0.83459785360458,2.4,0,1,25,195,1895.758
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCC(O)CC1,-7.9,-7.8,-15.7,-0.00964181,-0.167040212,0.8303278975649259,2.2,0,1,26,196,1924.316
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1S(=O)(=O)N1CCOCC1,-8.4,-7.8,-16.2,0.01114631962067332,-0.140474907,0.8347268428738758,2.6,0,1,25,197,1946.776
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CC[NH+]2CCC[C@@H]2C1,-8.7,-8.1,-16.8,0.044561466580616216,-0.100734428,0.8317493158712972,2.85,0,1,26,211,2082.939
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCN(S(C)(=O)=O)CC1,-8,-8.1,-16.1,0.007158195667230041,-0.142137449,0.823618976768257,2.8,0,1,26,214,2112.542
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1-c1cnccn1,-8,-8.1,-16.1,0.015621800347250303,-0.142137449,0.8465684313807914,2,0,1,25,216,2131.781
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1Nn1cncn1,-7.8,-7.6,-15.4,-0.025055965,-0.185554404,0.823675495825209,2,0,1,26,219,2171.031
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1Nn1ccnc1,-7.7,-7.4,-15.1,-0.041571798,-0.203222153,0.8148917953553042,2,0,1,26,219,2171.052
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1Nn1cccn1,-7.8,-7.5,-15.3,-0.031471314,-0.191999394,0.8148917953553042,2,0,1,26,219,2171.071
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1CN1CCOCC1,-8,-7.8,-15.8,-0.004250168,-0.161766841,0.8395508630925642,2.2,0,1,25,220,2177.31
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)CC(=O)[O-],-7.3,-7.6,-14.9,-0.051758159,-0.214156498,0.8099567799948731,2,0,1,26,222,2189.752
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)NC,-7.6,-7,-14.6,-0.067651176,-0.231673949,0.8081380620849258,2,0,1,25,223,2197.601
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C1CC[NH+](C)CC1,-8.5,-7.6,-16.1,0.0013872602506671966,-0.149619541,0.8128855737031401,2.6,0,1,26,224,2204.07
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1Cn1cncn1,-7.8,-7.3,-15.1,-0.040245335,-0.204540421,0.8507904182028355,2,0,1,25,226,2215.76
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCCS1(=O)=O,-8.2,-7.4,-15.6,-0.017454159,-0.178603674,0.8673959835282008,2.2,0,1,25,227,2245.836
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1C[C@H](C)[NH+](C)CC1,-8.3,-8,-16.3,0.021197945405377852,-0.131110044,0.8334263191913033,2.4,0,1,26,230,2275.983
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1NC(=O)c1cccnc1,-8.6,-8.2,-16.8,0.046732212083750155,-0.098433865,0.8025690543584942,2.6,0,1,26,230,2276.017
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1C(=O)N[C@H]1CCS(=O)(=O)C1,-8.8,-8.1,-16.9,0.047672902785477284,-0.094949192,0.7956943439756119,2.8,0,1,25,231,2292.884
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCN(c2ncccn2)CC1,-9.3,-9.2,-18.5,0.1652987682356768,0.03985222182932577,0.8224946533162961,3.45,0,1,26,241,2398.595
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N1CCC[C@@H](C(N)=O)C1,-8.5,-8.5,-17,0.06481210556384036,-0.07941681,0.8163482437989025,2.6,0,1,26,246,2467.664
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C(=O)N1CCCCC1,-9.4,-8.5,-17.9,0.11330031591707769,-0.022398998,0.8004406063972689,2.8,0,1,26,252,2531.053
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1n1cc[nH+]c1,-7.8,-7.6,-15.4,-0.023826497,-0.185554404,0.8412393293293988,2,0,1,25,254,2556.335
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1n1cc[nH+]c1C(C)C,-8.3,-7.8,-16.1,0.006273898572983896,-0.145832599,0.8095156373176957,2.4,0,1,25,254,2556.395
seed_fragment_1,C=C(F)C(F)=C(C)Nc1ccccc1,C=C(F)C(F)=C(C)Nc1ccccc1N(C)C(=O)c1ccco1,-8,-8,-16,0.0034111209053468705,-0.147619048,0.8160772374233224,2.6,0,1,26,258,2591.568
